id,nom,insee,adresse,url,type_usagers,gratuit,nb_places,nb_pr,nb_pmr,nb_voitures_electriques,nb_velo,nb_2r_el,nb_autopartage,nb_2_rm,nb_covoit,hauteur_max,num_siret,Xlong,Ylat,tarif_pmr,tarif_1h,tarif_2h,tarif_3h,tarif_4h,tarif_24h,abo_resident,abo_non_resident,type_ouvrage,info,id_source
33075-P-032,Clemenceau - Qpark,33063,Cours Georges Clemenceau 33000 Bordeaux,https://www.q-park.fr/fr/se-garer-chez-q-park/parkings-par-ville/bordeaux/parking-clemenceau,tous,0,435,0,7,0,0,0,0,18,0,185,37888823401562,-0.581072,44.842275,,2.40,5.60,8.40,10.00,24.00,,,ouvrage,,CUBPK15
33075-P-033,Meunier - Saint Jean - Urbis Park,33063,Sous la Place André Meunier - 33000 BORDEAUX,https://www.urbispark.fr/parkings_et_voiries/bordeaux/andre_meunier,tous,0,330,0,7,9,9,0,0,20,0,190,43161642400062,-0.562891,44.829072,,2.10,3.80,5.00,6.30,18.90,,,ouvrage,Abonnement gratuit pour les vélos,CUBPK04
33075-P-034,Bonnac - Metpark,33063,Rue Georges Bonnac 33000 Bordeaux,http://www.parcub.com/pages/parkings_liste.html,abonnés,1,166,0,4,2,2,0,0,0,0,180,45333506900010,-0.583029,44.839775,,,,,,,,,ouvrage,Abonnés seulement,CUBPK31
33075-P-035,Descas - Metpark,33063,Quai de Paludate 33800 Bordeaux,http://www.parcub.com/pages/parkings_liste.html,tous,0,174,0,4,0,0,0,0,0,0,400,45333506900010,-0.55629,44.830277,,1.39,3.30,5.30,7.30,9.00,,,ouvrage,gare provisoire 6 autocars de ligne,CUBPK71
33075-P-036,Chu Groupe Hospitalier Pellegrin - Indigo Park,33063,Place Amélie Raba-Léon - 33000 BORDEAUX,https://fr.parkindigo.com/parkings-france/bordeaux,tous,0,2320,0,57,0,0,0,0,100,0,400,32022964405241,-0.603962,44.82917,,1.50,3.50,5.30,6.60,15.10,,,enclos_en_surface,,CUBPK08
33075-P-037,Leroy - Effia,33063,59 rue de Saget 33800 Bordeaux,https://www.resaplace.com/fr/parking/bordeaux-gare-sncf-le-roy-179,abonnés,1,137,0,3,0,0,0,0,12,0,190,45333506900010,-0.559409,44.82688,,,,,,,,,ouvrage,,CUBPK22
33075-P-038,120 Rue De Begles - Metpark,33063,120 Rue de Bègles 33800 Bordeaux,http://www.parcub.com/pages/parkings_liste.html,abonnés,1,63,0,2,0,0,0,0,0,0,180,45333506900010,-0.56615,44.824709,,,,,,,,,enclos_en_surface,Résidents seulement,CUBPK75
33075-P-039,P3 Belcier - Gare Saint Jean - Indigo Park,33063,Rond-Point Pierre Sémard 33800 BORDEAUX,https://fr.parkindigo.com/parkings-france/bordeaux,tous,0,879,0,19,6,6,0,0,44,0,190,32022964405241,-0.555152,44.823902,,3.60,8.80,12.00,12.80,27.80,,,ouvrage,accès identiques pour les parkings P4 et P3 Belcier - Saint Jean,CUBPK81
33075-P-040,Cite Du Vin - Interparking,33063,2 Rue de Gironde 33300 Bordeaux,http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/,tous,0,405,0,9,5,5,0,0,13,0,195,69205111300102,-0.551167,44.863919,,2.20,5.00,4.40,9.80,20.00,,,ouvrage,,CUBPK80
33075-P-041,Parc-Relais Quarante Journaux - Tbm Keolis,33063,Rue du Professeur André Lavignolle 33000 Bordeaux,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,199,199,5,4,4,0,0,5,10,210,80822705200012,-0.568774,44.883353,,3.10,3.10,3.10,3.10,,,,enclos_en_surface,3,1 conducteur seul, 4 pour 2 à 5 personnes dans VL,CUBPK84
33075-P-042,Parc-Relais Gare De Bruges (Abonnes) - Tbm Keolis,33075,Avenue de Terrefort 33520 Bruges,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,58,58,3,0,0,0,0,0,5,220,80822705200012,-0.610935,44.888563,,0.00,0.00,0.00,0.00,,,,enclos_en_surface,Réservé abonnés TBM,CUBPK77
33167-P-001,Parc-Relais Floirac Dravemont (Abonnes ) - Tbm Keolis,33167,Rue Salvador Allende 33270 Floirac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,46,46,4,0,0,0,0,40,5,200,80822705200012,-0.510386,44.845032,,0.00,0.00,0.00,0.00,,,,enclos_en_surface,Réservé abonnés TBM,CUBPK47
33167-P-002,Arena - Metpark,33167,Rue Pierre Kaldor 33270 Floirac,http://www.parcub.com/pages/parkings_liste.html,tous,0,962,0,22,15,15,0,0,0,0,200,45333506900010,-0.530689,44.823908,,2.00,4.00,5.20,6.40,8.00,,,ouvrage,,CUBPK82
33200-P-001,Parc-Relais Le Haillan Rostand - Tbm Keolis,33200,Rue Adrienne Bolland 33185 Le Haillan,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,198,198,5,4,4,0,0,5,5,210,80822705200012,-0.668254,44.858812,,4.50,4.50,4.50,4.50,,,,enclos_en_surface,4,5 pour 1 à 5 passagers dans le VL,CUBPK57
33249-P-001,Parc-Relais La Gardette (Abonnes) - Tbm Keolis,33249,Chemin du Grand Came 33530 Bassens,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,154,154,4,0,0,0,0,36,5,220,80822705200012,-0.518228,44.887807,,0.00,0.00,0.00,0.00,,,,enclos_en_surface,Réservé abonnés TBM,CUBPK50
33249-P-002,Parc-Relais Lauriers - Tbm Keolis,33249,Rue Victor Hugo 33310 Lormont,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,189,189,4,0,0,0,0,40,5,200,80822705200012,-0.518785,44.878359,,3.10,3.10,3.10,3.10,,,,enclos_en_surface,3,1 conducteur seul, 4 pour 2 à 5 personnes dans VL,CUBPK51
33249-P-003,Parc-Relais Buttiniere - Tbm Keolis,33249,Route de Bordeaux 33130 Lormont,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,611,611,16,14,14,0,0,52,10,190,80822705200012,-0.524563,44.864764,,4.50,4.50,4.50,4.50,,,,ouvrage,4,5 pour 1 à 5 passagers dans le VL,CUBPK45
33281-P-001,Merignac Centre - Metpark,33281,Place Charles de Gaulle 33700 Merignac,http://www.parcub.com/pages/parkings_liste.html,tous,0,285,84,6,3,3,0,0,16,0,180,45333506900010,-0.647836,44.842559,,0.00,3.00,5.00,7.00,8.00,,,ouvrage,Parc mixte avec places P+R abonnés,CUBPK39
33281-P-002,Aeroport P0 Confort - Indigo Park,33281,Avenue Kennedy - 33700 MERIGNAC,http://www.bordeaux.aeroport.fr/fr/info/parkings-aeroport-bordeaux,tous,0,341,0,3,0,0,0,0,0,0,190,32022964405241,-0.701561,44.83195,,14.50,10.50,15.30,16.10,22.00,,,enclos_en_surface,,CUBPK09
33281-P-003,Aeroport Pr Express - Indigo Park,33281,Avenue Kennedy - 33700 MERIGNAC,http://www.bordeaux.aeroport.fr/fr/info/parkings-aeroport-bordeaux,tous,0,108,0,2,0,0,0,0,0,0,400,32022964405241,-0.701147,44.831147,,8.50,18.50,28.50,38.50,238.50,,,enclos_en_surface,,CUBPK13
33281-P-004,Parc-Relais Arlac,33281,Avenue François Mitterrand 33700 Mérignac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,397,397,9,6,6,0,0,32,10,210,80822705200012,-0.62569,44.827204,,4.50,4.50,4.50,4.50,,,,ouvrage,Parking Fermé jusqu'à fin d'année 2019,CUBPK41
33281-P-005,Parc-Relais Quatre Chemins - Tbm Keolis,33281,250 Avenue de la Marne 33700 Mérignac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,398,398,8,4,4,0,0,38,10,200,80822705200012,-0.645984,44.831999,,3.10,3.10,3.10,3.10,,,,ouvrage,3,1 conducteur seul, 4 pour 2 à 5 personnes dans VL,CUBPK53
33281-P-006,Aeroport P4 Longue Duree - Indigo Park,33281,Avenue Kennedy - 33700 MERIGNAC,http://www.bordeaux.aeroport.fr/fr/info/parkings-aeroport-bordeaux,tous,0,3427,0,10,0,0,0,0,0,0,400,32022964405241,-0.689417,44.827794,,4.50,6.50,8.50,9.70,16.00,,,enclos_en_surface,stationnement minimal de 12 heures pour 15,CUBPK12
33281-P-007,Aeroport P2 Flexi - Indigo Park,33281,Avenue Kennedy - 33700 MERIGNAC,http://www.bordeaux.aeroport.fr/fr/info/parkings-aeroport-bordeaux,tous,0,3377,0,25,0,0,0,0,0,0,230,32022964405241,-0.698266,44.832105,,4.50,6.50,8.50,9.70,16.00,,,enclos_en_surface,,CUBPK11
33281-P-008,Parc-Relais Les Pins - Tbm Keolis,33281,Rue Alphonse Daudet 33700 Mérignac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,224,224,5,4,4,0,0,10,5,210,80822705200012,-0.660516,44.856452,,3.10,3.10,3.10,3.10,,,,enclos_en_surface,3,1 conducteur seul, 4 pour 2 à 5 personnes dans VL,CUBPK58
33281-P-009,Aeroport P1 Proxi - Indigo Park,33281,Avenue Kennedy - 33700 MERIGNAC,http://www.bordeaux.aeroport.fr/fr/info/parkings-aeroport-bordeaux,tous,0,375,0,0,0,0,0,0,0,0,230,32022964405241,-0.699868,44.831387,,7.50,11.50,12.30,13.10,18.00,,,enclos_en_surface,,CUBPK10
33312-P-001,Parking Gratuit Gare De Parempuyre,33312,Rue de la Fraternité 33290 Parempuyre,,tous,0,151,0,4,2,2,0,0,0,10,220,24330031600011,-0.618141,44.944685,,0.00,0.00,0.00,0.00,0.00,,,enclos_en_surface,,CUBPK96
33312-P-002,Parc-Relais Cantinolle - Tbm Keolis,33162,Avenue du Taillan-Médoc 33320 Eysines,https://www.infotbm.com/fr/parc-relais/parc-relais-cantinolle,tous,0,492,492,12,20,20,0,0,17,0,290,80822705200012,-0.668546,44.892457,,4.50,4.50,4.50,4.50,,,,ouvrage,,CUBPK97
33318-P-001,Pessac Centre - Metpark,33318,Rue des Poilus 33600 Pessac,http://www.parcub.com/pages/parkings_liste.html,tous,0,346,84,6,6,6,0,0,10,0,180,45333506900010,-0.632375,44.804809,,0.00,3.00,5.00,7.00,8.00,,,ouvrage,Parc mixte avec places P+R abonnés,CUBPK40
33318-P-002,Parc-Relais Bougnard - Tbm Keolis,33318,Avenue Bougnard 33600 Pessac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,179,179,10,0,0,0,0,48,6,220,80822705200012,-0.63481,44.793711,,4.50,4.50,4.50,4.50,,,,enclos_en_surface,4,5 pour 1 à 5 passagers dans le VL,CUBPK43
33318-P-003,Parc-Relais Unitec - Tbm Keolis,33318,Avenue du Docteur Albert Schweitzer 33600 Pessac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,248,248,5,0,0,0,0,28,5,220,80822705200012,-0.622279,44.794807,,4.50,4.50,4.50,4.50,,,,enclos_en_surface,4,5 pour 1 à 5 passagers dans le VL,CUBPK56
33318-P-004,Parc-Relais Gare De Pessac Alouette - Tbm Keolis,33318,Rue Notre Dame de Lorette 33600 Pessac,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,148,148,4,4,4,0,0,0,5,210,80822705200012,-0.657279,44.793847,,3.10,3.10,3.10,3.10,,,,enclos_en_surface,3,1 conducteur seul, 4 pour 2 à 5 personnes dans VL,CUBPK59
33318-P-005,Parc-Relais Cap Metiers - Tbm Keolis,33318,Allée Héliodore Galienne 33600 Pessac,https://www.infotbm.com/fr/mode/parcs-relais,tous,0,144,144,7,4,4,0,0,0,5,210,80822705200012,-0.650667,44.788444,,3.10,3.10,3.10,3.10,,,,ouvrage,4 pour 2 à 5 personnes et 3,10 conducteur seul,CUBPK88
33522-P-001,Parc-Relais Arts Et Metiers - Tbm Keolis,33522,Avenue de l'Université 33400 Talence,https://www.infotbm.com/les-parc-relais-tout-public,tous,0,593,593,12,10,10,0,0,50,10,190,80822705200012,-0.600767,44.806059,,4.50,4.50,4.50,4.50,,,,ouvrage,IMPORTANT: TRAVAUX longue durée. 283 places ouvertes sur 593 au total. 4,5 pour 1 à 5 passagers dans le VL,CUBPK42
33522-P-002,Talence 7e Art - Metpark,33522,Avenue du 7e art 33400 Talence,http://www.parcub.com/pages/parkings_liste.html,tous,0,321,0,7,0,0,0,0,0,0,190,45333506900010,-0.59274,44.811033,,0.00,2.50,4.50,6.60,15.00,,,ouvrage,Parking du cinéma géré par Parcub,CUBPK83
33550-P-001,Parc-Relais Villenave Pyrenees - Tbm Keolis,33550,Avenue des Pyrénées 33140 Villenave d'Ornon,https://www.infotbm.com/les-parc-relais-tout-public,abonnés,0,753,753,20,20,20,0,0,28,20,190,80822705200012,-0.563856,44.774274,,3.10,3.10,3.10,3.10,,,,ouvrage,3,1 conducteur seul, 4 pour 2 à 5 personnes dans VL,CUBPK91
34057-P-001,Georges Pompidou,34057,avenue du Maréchal de Lattre de Tassigny,,tous,0,260,,0,0,0,,,0,,200,24340001700022,3.921084190000000,43.649339200000000,,,,,,,,,,,
34057-P-002,Via Domitia,34090,rue Olympie,,tous,0,60,,0,0,0,,,0,,N/A,24340001700022,3.929538080000000,43.646658010000003,,,,,,,,,,,
34057-P-003,Notre Dame de Sablassou,34057,chemin du Pech Saint Peyre,,tous,0,350,,0,0,0,,,0,,200,24340001700022,3.922295360000000,43.634191940000001,,,,,,,,,,,
34057-P-004,Charles de Gaulle,34057,rue du Prado,,tous,0,50,,0,0,0,,,0,,190,24340001700022,3.897762100000000,43.628542119999999,,,,,,,,,,,
34057-P-005,Viccarello,34057,rue de la Crouzette,,tous,0,64,0,0,0,0,,,,,190,21340057500014,3.898411,43.632814,,,,,,,,,,,
34120-P-001,Jacou,34120,avenue Helène Maingain,,tous,0,80,,0,0,0,,,0,,N/A,24340001700022,3.912884750000000,43.654598700000001,,,,,,,,,,,
34123-P-001,Juvignac,34123,chemin des Caunelles,,tous,0,180,,0,0,0,,,0,,190,24340001700022,3.809621860000000,43.617403740000000,,,,,,,,,,,
34129-P-001,Lattes,34129,avenue de l'Europe,,tous,0,50,,0,0,0,,,0,,N/A,24340001700022,3.904817620000000,43.570809879999999,,,,,,,,,,,
34172-P-001,Arc de Triomphe,34172,rue Foch,,tous,0,451,,10,3,0,,,0,,190,21340172202058,3.873200750000000,43.611002669999998,,,,,,,,,,,
34172-P-002,Triangle,34172,rue Foch,,tous,0,594,,0,0,0,,,0,,190,32022964405241,3.881844180000000,43.609233840000002,,,,,,,,,,,
34172-P-003,Pitot,34172,rue du Carré du Roi,,tous,0,771,,10,0,9,,,9,,256,21340172202058,3.870191170000000,43.612244939999997,,,,,,,,,,,
34172-P-004,Arceaux,34172,place Max Rouquette,,tous,0,208,,5,0,0,,,0,,N/A,21340172202058,3.867490670000000,43.611716469999998,,,,,,,,,,,
34172-P-005,Gambetta,34172,cours Gambetta,,tous,0,482,,10,0,0,,,2,,190,21340172202058,3.871374360000000,43.606951379999998,,,,,,,,,,,
34172-P-006,Foch Préfecture,34172,Place des Martyrs de la Resistance,,tous,0,685,,9,0,0,,,0,,190,21340172202058,3.876570840000000,43.610749120000001,,,,,,,,,,,
34172-P-007,Comédie,34172,place de la Comedie,,tous,0,824,,17,0,0,,,9,,185,21340172202058,3.879761960000000,43.608560920000002,,,,,,,,,,,
34172-P-008,Polygone,34172,rue des Pertuisanes,,tous,0,1942,,20,0,0,,,0,,N/A,21340172202058,3.884765390000000,43.608370960000002,,,,,,,,,,,
34172-P-009,Antigone,34172,boulevard d'Antigone,,tous,0,248,,6,0,0,,,0,,185,21340172202058,3.888818930000000,43.608716059999999,,,,,,,,,,,
34172-P-010,Europa,34172,Rue Poséidon,,tous,0,600,,10,0,0,,,0,,250,21340172202058,3.892530740000000,43.607849710000004,,,,,,,,,,,
34172-P-011,Corum,34172,rue du Faubourg de Nimes,,tous,0,483,,10,0,0,,,0,,185,24340001700022,3.882257730000000,43.613888209999999,,,,,,,,,,,
34172-P-012,Saint Roch,34172,rue du Grand Saint Jean,,tous,0,805,,12,0,40,,,30,,200,21340172202058,3.878550720000000,43.603291489999997,,,,,,,,,,,
34172-P-014,Hôtel de ville,34172,avenue Germaine Tillion,,tous,0,682,,15,0,2,,,19,,190,21340172202058,3.895853270000000,43.599231000000003,,,,,,,,,,,
34172-P-015,Circé Odysseum,34172,rue Georges Melies,,tous,0,1200,,0,0,0,,,0,,190,24340001700022,3.917849500000000,43.604953770000002,,,,,,,,,,,
34172-P-016,Garcia Lorca,34172,avenue de Palavas,,tous,0,400,,0,0,0,,,0,,200,24340001700022,3.890715800000000,43.590985089999997,,,,,,,,,,,
34172-P-017,Sabines,34172,avenue du Colonel Pavelet,,tous,0,350,,0,0,0,,,0,,200,24340001700022,3.860224600000000,43.583832630000003,,,,,,,,,,,
34172-P-018,Mosson,34172,route de Lodève,,tous,0,450,,0,0,0,,,0,,210,24340001700022,3.819665540000000,43.616237159999997,,,,,,,,,,,
34172-P-019,Euromédecine,34172,rue de Chambert,,tous,0,350,,0,0,0,,,0,,200,24340001700022,3.827723650000000,43.638953590000000,,,,,,,,,,,
34172-P-020,Occitanie,34172,avenue du Doyen Giraud,,tous,0,620,,0,0,0,,,0,,200,24340001700022,3.848597960000000,43.634562320000001,,,,,,,,,,,
34172-P-021,Décathlon,34172,boulevard Télémaque,,tous,0,744,,0,0,0,,,0,,220,50056940503239,3.923800380000000,43.606185590000003,,,,,,,,,,,
34172-P-022,Ikéa,34172,boulevard Télémaque,,tous,0,1300,,0,0,0,,,0,,250,35174572400200,3.925582560000000,43.604609619999998,,,,,,,,,,,
34172-P-023,Géant Casino,34172,boulevard Télémaque,,tous,0,2050,,0,0,0,,,0,,210,42826802302958,3.922104130000000,43.603155600000001,,,,,,,,,,,
34172-P-024,Mare Nostrum,34172,boulevard Pénélope,,tous,0,843,,0,0,0,,,0,,N/A,78866559400016,3.919015140000000,43.602370800000003,,,,,,,,,,,
34172-P-025,Végapolis,34172,boulevard Pénélope,,tous,0,172,,0,0,0,,,0,,N/A,75031007000016,3.914773710000000,43.602896510000001,,,,,,,,,,,
34172-P-026,Multiplexe,34172,avenue Thomas Jefferson,,tous,0,650,,0,0,0,,,0,,200,43839104700034,3.914110760000000,43.604152429999999,,,,,,,,,,,
34172-P-027,La Mantilla,34172,avenue de la mer-Raymond Dugrand,,tous,0,738,,20,0,0,,,0,,190,53826912700014,3.902399940000000,43.598772959999998,,,,,,,,,,,
34198-P-001,Parc expo,34198,rue de la foire,,tous,0,400,,0,0,0,,,0,,N/A,24340001700022,3.945678520000000,43.572910210000003,,,,,,,,,,,
34198-P-002,Pérols centre,34198,rue Georges Barnoyer,,tous,0,70,,0,0,0,,,0,,N/A,24340001700022,3.957355560000000,43.565378570000000,,,,,,,,,,,
34270-P-001,Saint-Jean-de-Védas Centre,34270,avenue de Libria,,tous,0,80,,0,0,0,,,0,,195,24340001700022,3.830585520000000,43.574962790000001,,,,,,,,,,,
34270-P-002,Saint-Jean-le-Sec,34270,avenue de Libria,,tous,0,282,,0,0,0,,,0,,220,24340001700022,3.837931200000000,43.570822249999999,,,,,,,,,,,
38006-P-001,ALLEVARD PLACE DE VERDUN,38006,Place de Verdun, 38580, Allevard,,tous,1,12,0,,,,,,,,330,20001816600245,6.075166,45.394138,gratuit,0.00,,0.00,0.00,0.00,0,0,enclos_en_surface,,
38039-P-001,BERNIN CLOYÈRES,38039,Chemin des Fontaines, 38190, Bernin,,tous,1,22,22,1,,8,,,,,220,20001816600245,5.878285,45.264254,gratuit,0.00,,0.00,0.00,0.00,0,0,enclos_en_surface,,
38059-P-001,BRIÉ ET ANGONNES - TAVERNOLLES,38059,Route de Jarrie, 38320, Brié-et-Angonnes,,tous,1,36,36,1,,10,,,,2,330,30150323100039,5.771173,45.135023,gratuit,0.00,,0.00,0.00,0.00,0,0,enclos_en_surface,,
38133-P-001,PLAN MENU,38133,Route de Grenoble, 38500, Coublevie,,tous,1,150,150,3,,14,,,,,190,24380098400029,5.597965,45.353332,gratuit,,,,,,,,enclos_en_surface,,
38140-P-001,CROLLES RAFOUR,38140,rue Ambroise Croisat, 38920, Crolles,,tous,1,41,0,,,0,,,,41,200,20001816600245,5.893637,45.270568,gratuit,0.00,,0.00,0.00,0.00,0,0,enclos_en_surface,,
38150-P-001,DOMENE LES ARNAUDS,38150,106 Chemin des Contamines, 38420, Domène,,tous,1,40,40,1,,,,,,,330,30150323100039,5.847088,45.20669,gratuit,0.00,,0.00,0.00,0.00,0,0,enclos_en_surface,,
38151-P-001,ECHIROLLES - GARE,38151,Rue de Provence, 38130, Echirolles,,tous,0,100,100,3,,,,,,,220,30150323100039,5.718526,45.152657,normal_payant,,,,,,,,enclos_en_surface,,
38158-P-001,EYBENS - LE VERDERET,38158,Avenue des Maquis de l’Oisans, 38320, Eybens,,tous,0,43,43,3,,15,,,,,210,30150323100039,5.754957,45.147116,normal_payant,,,,,,,,enclos_en_surface,,
38170-P-001,LE FONTANIL CORNILLON - PALLUEL,38170,Rue des Mûriers, 38120, Fontanil-Cornillon,,tous,0,189,189,6,,,,,,,210,30150323100039,5.660793,45.254102,normal_payant,,,,,,,,enclos_en_surface,,
38179-P-001,GIERES - PLAINE DES SPORTS,38179,Rue des sports, 38610, Gières,,tous,0,160,160,8,,,,,,,235,30150323100039,5.783864,45.187638,normal_payant,,,,,,,,enclos_en_surface,,
38181-P-001,GARE DE GONCELIN,38181,Place de la Gare, 38570, Goncelin,,tous,1,130,130,2,,10,,,,,330,20001816600245,5.975274,45.343037,gratuit,0.00,,0.00,0.00,0.00,0,0,enclos_en_surface,,
38185-P-001,ESTACADE,38185,22 rue Colonel Denfert Rochereau, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-estacade-park-grenoble-alpes-metropole,tous,0,581,0,12,3,,0,0,12,0,240,84935057400018,5.716033,45.18878,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-002,GARES - EUROPOLE,38185,2 avenue Doyen Louis Weil, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-gares-europole-park-grenoble-alpes-metropole,tous,0,548,0,21,0,,0,0,12,3,210,84935057400018,5.712008,45.191959,normal_payant,2.00,,7.00,9.50,21.80,,120,ouvrage,,
38185-P-003,VICTOR HUGO,38185,Rue François Raoult, 38000 Grenoble,https://www.effia.com/parking/parking-grenoble-victor-hugo-park-grenoble-alpes-metropole,tous,0,660,0,14,4,,0,0,0,0,190,84935057400018,5.726327,45.185748,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-004,LAFAYETTE,38185,21 rue Lafayette, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-lafayette-park-grenoble-alpes-metropole,tous,0,285,0,5,3,,0,0,6,0,190,84935057400018,5.729321,45.190778,normal_payant,2.00,,7.00,9.50,21.80,,120,ouvrage,,
38185-P-005,NOTRE DAME - MUSÉE,38185,50 av du Maréchal Randon, 38000 Grenoble,https://www.effia.com/parking/parking-grenoble-notre-dame-musee-park-grenoble-alpes-metropole,tous,0,851,0,16,4,,0,0,10,3,190,84935057400018,5.732239,45.194399,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-006,GRENETTE - TELEPHERIQUE,38185,12 rue de Belgrade, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-grenette-telepherique-park-grenoble-alpes-metropole,tous,0,517,0,10,4,,0,0,8,3,190,84935057400018,5.725235,45.191835,normal_payant,2.00,,7.00,9.50,21.80,,120,ouvrage,,
38185-P-007,SAINT-BRUNO,38185,33 bis rue Nicolas Chorier, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-estacade-park-grenoble-alpes-metropole,tous,0,120,0,2,0,,0,0,0,0,236,84935057400018,5.712443,45.185621,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-008,PREFECTURE - LES HALLES,38185,Place de Verdun, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-prefecture-les-halles-park-grenoble-alpes-metropole,tous,0,110,0,3,4,,0,0,0,0,190,84935057400018,5.732018,45.18897,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-009,CHAVANT,38185,19 Bd Maréchal Lyautey, 38000, Grenoble,https://www.q-park-resa.fr/fr/parking/grenoble/chavant-25.html,tous,0,394,,,,,,,,,190,37882179700032,5.731463,45.185612,normal_payant,1.70,,,,18.00,,,ouvrage,,
38185-P-010,GEANTS,38185,10 place des géants, 38100, Grenoble,https://www.effia.com/parking/parking-grenoble-geants-park-grenoble-alpes-metropole,tous,0,304,0,8,0,,0,0,0,0,190,84935057400018,5.738663,45.162166,normal_payant,0.30,,0.90,1.20,3.60,,29,ouvrage,,
38185-P-011,CATANE,38185,30 rue ampère, 38000, Grenoble,,tous,0,492,490,,,,,,,,205,30150323100039,5.70503,45.181035,normal_payant,,,,,,,,ouvrage,,
38185-P-012,PARC MISTRAL - MAIRIE,38185,1 avenue de Valmy, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-mistral-mairie-park-grenoble-alpes-metropole,tous,0,400,0,16,4,,0,0,0,0,190,84935057400018,5.741289,45.188365,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-013,PRESQU'ILE,38185,50 Avenue des Martyrs, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-presquile-park-grenoble-alpes-metropole,tous,0,475,0,10,10,,0,0,19,0,190,84935057400018,5.701214,45.20445,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-014,GARES - PALAIS DE JUSTICE,38185,34 avenue Doyen Louis Weil, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-gares-palais-de-justice-park-grenoble-alpes-metropole,tous,0,396,0,8,4,,0,0,10,0,200,84935057400018,5.711838,45.1935,normal_payant,2.00,,7.00,9.50,21.80,60,120,ouvrage,,
38185-P-015,VAUCANSON,38185,2 place Vaucanson, 38000, Grenoble,https://www.effia.com/parking/parking-grenoble-vaucanson-park-grenoble-alpes-metropole,tous,0,120,0,3,0,,0,0,0,0,255,84935057400018,5.728358,45.188401,normal_payant,2.00,,7.00,9.50,21.80,,,enclos_en_surface,,
